gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,loan_amount,loan_purpose,loan_length,collateral,writeoff
F,31,single,highsch,0,full_time,2,8,47813,no,0,owner_morg,15,39154,debt_consol,36,yes,no
M,28,married,highsch,0,full_time,1,2,31875,yes,58535,tenant,1,88507,other,52,no,yes
F,35,single,postgrad,0,full_time,4,12,127500,no,0,owner,6,38385,debt_consol,42,yes,no
F,22,single,highsch,0,part_time,0,2,19125,no,0,owner_morg,4,7516,other,8,yes,no
M,26,widowed,basic,0,full_time,0,6,21250,no,0,tenant,2,20241,wedding,27,no,no
M,43,married,postgrad,2,full_time,3,4,127500,yes,45771,tenant,4,14158,debt_consol,31,no,yes
M,31,widowed,basic,2,part_time,2,9,19125,no,0,tenant,3,16493,other,28,no,no
F,53,divorced,univ,1,part_time,4,14,55781,no,0,tenant,9,29983,wedding,36,yes,no
F,30,single,highsch,0,self_employ,1,6,57375,no,0,tenant,13,50656,other,37,no,yes
F,42,single,univ,0,unemployed,0,9,0,no,0,tenant,2,16657,vehicle,30,no,no
F,28,widowed,univ,2,self_employ,3,2,63750,no,0,tenant,9,30382,debt_consol,33,no,no
F,39,married,univ,2,part_time,8,12,47813,yes,55590,owner,14,76383,home_improv,36,yes,no
M,25,widowed,highsch,0,self_employ,2,5,38250,no,0,tenant,5,35385,debt_consol,28,no,no
M,25,single,highsch,0,full_time,1,2,31875,no,0,tenant,3,5611,vehicle,9,no,yes
M,25,divorced,univ,2,self_employ,0,3,63750,no,0,owner_morg,8,63735,home_improv,43,no,yes
M,28,single,highsch,0,unemployed,0,7,0,no,0,owner_morg,2,10222,other,57,yes,no
M,26,divorced,basic,1,unemployed,0,1,0,no,0,tenant,10,10801,other,38,no,yes
M,25,single,highsch,0,full_time,0,3,31875,no,0,tenant,6,21130,wedding,47,no,yes
M,27,widowed,basic,0,unemployed,0,0,0,no,0,owner,1,6913,debt_consol,8,yes,no
F,26,married,basic,0,self_employ,4,6,25500,no,0,tenant,7,7457,other,8,no,yes
F,35,single,univ,0,unemployed,0,14,0,no,0,tenant,11,6106,vehicle,12,no,yes
M,23,single,univ,0,full_time,3,3,53125,no,0,owner,3,49308,debt_consol,40,yes,no
F,29,single,univ,0,full_time,4,6,53125,no,0,tenant,3,33304,debt_consol,27,no,no
M,31,divorced,univ,2,unemployed,0,3,0,no,0,owner,5,14486,vehicle,35,yes,no
M,26,divorced,highsch,2,part_time,4,3,19125,no,0,owner_morg,10,7543,debt_consol,12,no,yes
M,30,single,univ,0,self_employ,6,6,95625,no,0,tenant,10,46086,debt_consol,47,no,yes
M,46,married,basic,0,full_time,11,13,31875,yes,42242,tenant,7,35077,debt_consol,28,yes,no
F,33,single,highsch,0,part_time,2,4,28688,no,0,owner,5,15588,vehicle,29,no,yes
M,33,married,univ,3,part_time,0,0,47813,yes,54379,tenant,14,8243,vehicle,10,no,no
M,32,married,highsch,2,full_time,5,7,47813,yes,51441,tenant,14,59161,debt_consol,33,no,no
M,27,single,univ,0,unemployed,0,3,0,no,0,tenant,4,10640,vehicle,29,no,yes
M,27,divorced,highsch,0,full_time,1,6,31875,no,0,tenant,8,27575,vehicle,33,no,no
M,21,married,highsch,0,unemployed,0,0,0,yes,30412,owner,8,18556,vehicle,49,no,no
M,46,married,basic,1,part_time,0,20,19125,yes,25139,tenant,2,36229,debt_consol,49,no,yes
M,25,single,highsch,0,unemployed,0,1,0,no,0,tenant,5,19895,vehicle,54,no,yes
F,40,married,univ,0,self_employ,3,14,95625,yes,74825,owner_morg,10,73318,debt_consol,35,yes,no
F,29,married,highsch,3,self_employ,1,7,38250,no,0,tenant,10,33480,debt_consol,51,no,no
F,42,married,highsch,1,unemployed,0,19,0,yes,33188,owner,7,12680,holidays,33,yes,no
F,49,divorced,univ,0,full_time,0,24,79688,no,0,owner,8,29399,wedding,47,no,yes
M,25,divorced,univ,3,full_time,3,6,53125,no,0,tenant,9,22879,debt_consol,25,yes,no
M,35,widowed,univ,0,full_time,2,2,79688,no,0,owner_morg,3,58194,home_improv,37,yes,no
M,33,widowed,univ,2,self_employ,5,10,95625,no,0,owner,11,51657,home_improv,39,no,no
M,36,divorced,postgrad,1,full_time,2,14,127500,no,0,tenant,11,10692,debt_consol,29,no,yes
F,24,married,basic,1,part_time,1,4,12750,yes,32001,tenant,8,23969,holidays,48,no,no
F,22,single,basic,0,unemployed,0,2,0,no,0,owner_morg,6,11095,vehicle,34,yes,no
M,26,single,highsch,0,full_time,2,6,31875,no,0,tenant,1,21936,other,26,no,yes
M,37,widowed,highsch,0,full_time,9,15,47813,no,0,tenant,6,16516,debt_consol,54,no,no
M,49,married,postgrad,1,self_employ,0,14,153000,yes,25511,owner,14,49321,home_improv,34,no,no
M,31,divorced,postgrad,2,full_time,6,10,127500,no,0,owner,10,55616,home_improv,57,yes,no
F,30,single,postgrad,0,full_time,5,10,127500,no,0,owner,9,73271,home_improv,47,yes,no
M,25,single,univ,0,self_employ,4,4,63750,no,0,owner_morg,5,17071,wedding,44,no,yes
F,27,single,highsch,0,unemployed,0,2,0,no,0,owner,2,9284,vehicle,10,yes,no
F,42,married,univ,1,unemployed,0,3,0,yes,36763,tenant,3,13965,holidays,55,no,no
M,25,married,univ,1,unemployed,0,1,0,yes,2073,owner,2,6386,debt_consol,7,yes,no
F,34,single,postgrad,0,full_time,5,8,127500,no,0,owner_morg,13,45126,home_improv,59,yes,no
F,22,divorced,highsch,1,self_employ,1,3,38250,no,0,owner_morg,3,13898,wedding,54,no,yes
M,31,widowed,highsch,0,full_time,7,6,47813,no,0,tenant,13,7824,other,8,no,no
M,25,widowed,univ,1,full_time,2,4,53125,no,0,owner_morg,7,23000,vehicle,38,yes,yes
F,30,divorced,basic,0,unemployed,0,2,0,no,0,tenant,6,7306,debt_consol,12,no,yes
F,35,married,univ,2,full_time,0,6,79688,yes,57938,owner,1,55698,debt_consol,55,yes,no
F,31,single,highsch,0,self_employ,5,7,57375,no,0,tenant,1,51367,debt_consol,41,no,yes
M,29,single,highsch,0,full_time,2,5,31875,no,0,owner,1,26607,debt_consol,52,yes,no
F,39,married,highsch,1,unemployed,0,17,0,yes,11351,tenant,8,18453,vehicle,29,no,no
F,45,divorced,highsch,2,unemployed,0,14,0,no,0,tenant,3,9244,other,12,no,yes
F,29,widowed,highsch,1,full_time,3,6,31875,no,0,tenant,3,22077,debt_consol,25,no,no
F,29,married,highsch,1,unemployed,0,8,0,yes,37765,owner_morg,8,28152,other,57,yes,no
M,46,single,highsch,0,full_time,8,16,47813,no,0,tenant,6,10730,vehicle,55,no,yes
M,25,married,univ,0,self_employ,2,2,63750,yes,42620,owner,6,105493,home_improv,83,yes,no
M,42,divorced,univ,3,full_time,0,2,79688,no,0,tenant,11,51652,debt_consol,41,no,yes
M,26,widowed,highsch,1,full_time,2,3,31875,no,0,owner,5,14087,other,32,yes,yes
M,52,married,highsch,0,self_employ,10,23,66938,yes,46256,owner_morg,11,69035,home_improv,42,yes,no
M,31,single,univ,0,part_time,5,8,47813,no,0,tenant,11,5332,debt_consol,9,no,yes
F,26,married,highsch,0,full_time,1,3,31875,yes,53157,owner,8,33582,home_improv,52,yes,no
F,46,married,basic,0,part_time,8,14,19125,no,0,tenant,2,19254,debt_consol,47,no,no
M,46,divorced,highsch,0,self_employ,8,22,57375,no,0,tenant,7,33664,debt_consol,25,no,no
F,25,married,highsch,2,full_time,4,6,31875,yes,42394,owner_morg,4,64777,home_improv,55,no,no
M,26,divorced,highsch,3,full_time,0,4,31875,no,0,owner,8,22215,wedding,30,yes,no
M,25,married,highsch,2,part_time,4,6,19125,yes,33883,tenant,10,19204,vehicle,30,no,no
F,25,divorced,basic,0,full_time,4,5,21250,no,0,tenant,6,12375,wedding,59,no,no
F,27,married,highsch,0,unemployed,0,6,0,no,0,tenant,9,17380,other,28,no,yes
M,27,widowed,basic,2,self_employ,2,4,25500,no,0,tenant,4,24850,debt_consol,24,no,no
F,29,single,postgrad,0,full_time,0,9,85000,no,0,owner,2,30786,home_improv,40,no,yes
F,37,divorced,highsch,0,unemployed,0,5,0,no,0,tenant,10,12927,vehicle,52,no,yes
M,30,single,highsch,0,full_time,1,4,47813,no,0,tenant,7,22893,vehicle,57,no,yes
M,24,divorced,univ,1,unemployed,0,4,0,no,0,tenant,5,5082,wedding,8,no,yes
M,36,divorced,highsch,3,part_time,1,10,28688,no,0,owner_morg,6,21351,other,29,no,yes
M,39,divorced,basic,3,full_time,2,2,31875,no,0,tenant,4,8324,wedding,10,no,no
M,32,single,univ,0,unemployed,0,11,0,no,0,tenant,14,18651,wedding,43,no,yes
F,27,divorced,univ,1,full_time,5,7,53125,no,0,owner,8,36174,home_improv,29,yes,yes
F,29,divorced,univ,2,full_time,6,6,53125,no,0,owner_morg,3,21261,debt_consol,42,yes,no
M,32,divorced,univ,2,unemployed,0,6,0,no,0,owner_morg,9,7557,vehicle,11,yes,no
F,28,divorced,highsch,3,full_time,2,5,31875,no,0,tenant,10,14127,other,37,no,yes
M,37,single,highsch,0,full_time,8,14,47813,no,0,owner,2,29092,vehicle,41,yes,no
M,27,divorced,highsch,0,part_time,0,6,19125,no,0,tenant,8,13369,debt_consol,50,no,yes
F,30,divorced,univ,0,self_employ,1,7,95625,no,0,owner,10,50016,home_improv,46,yes,yes
F,38,divorced,basic,0,part_time,2,10,19125,no,0,owner,9,10687,wedding,33,yes,no
F,42,married,highsch,0,full_time,10,17,47813,yes,53381,owner,15,60176,home_improv,44,no,yes
M,29,widowed,basic,3,full_time,1,6,21250,no,0,tenant,9,19638,debt_consol,59,no,no
M,29,single,univ,0,self_employ,2,4,63750,no,0,tenant,10,42468,other,38,no,yes
M,31,married,univ,2,part_time,5,5,47813,yes,57219,tenant,2,71756,debt_consol,41,no,no
M,31,single,postgrad,0,full_time,3,10,127500,no,0,owner,3,17232,other,44,no,yes
M,49,married,basic,0,unemployed,0,6,0,yes,15254,tenant,13,14664,debt_consol,26,no,yes
F,46,divorced,basic,1,unemployed,0,3,0,no,0,owner_morg,3,12758,debt_consol,54,yes,no
F,24,widowed,basic,1,self_employ,3,4,25500,no,0,owner_morg,5,20654,debt_consol,53,no,no
F,24,single,univ,0,part_time,0,2,31875,no,0,owner_morg,3,16556,vehicle,37,yes,no
M,42,single,univ,0,unemployed,0,3,0,no,0,owner,13,7256,other,7,yes,no
M,23,divorced,highsch,0,part_time,1,1,19125,no,0,tenant,4,11042,other,25,no,yes
F,25,widowed,basic,3,unemployed,0,5,0,no,0,owner,1,9265,other,7,yes,no
M,28,divorced,highsch,0,full_time,0,5,31875,no,0,owner_morg,8,30691,home_improv,42,no,yes
F,29,single,highsch,0,part_time,1,9,19125,no,0,tenant,3,5786,wedding,11,no,yes
F,27,married,univ,2,full_time,4,6,53125,yes,39207,tenant,7,89915,debt_consol,46,no,no
F,25,married,highsch,1,full_time,4,4,31875,yes,44254,tenant,6,16342,holidays,41,no,no
F,26,single,highsch,0,part_time,4,6,19125,no,0,tenant,4,10960,other,51,no,yes
F,32,divorced,highsch,3,full_time,0,11,47813,no,0,tenant,11,15404,other,55,no,yes
F,26,single,highsch,0,unemployed,0,6,0,no,0,owner_morg,10,11051,debt_consol,41,no,yes
M,25,married,univ,0,full_time,1,6,53125,yes,33224,tenant,2,82081,debt_consol,42,no,yes
F,35,divorced,highsch,1,full_time,7,8,47813,no,0,tenant,14,16798,wedding,32,no,yes
F,38,married,highsch,0,self_employ,7,14,57375,yes,31660,tenant,15,33929,debt_consol,39,no,yes
M,24,single,univ,0,self_employ,0,1,63750,no,0,owner_morg,3,54310,home_improv,24,yes,no
F,28,widowed,basic,2,part_time,2,6,12750,no,0,tenant,6,17002,other,47,no,yes
M,23,divorced,univ,1,full_time,3,4,53125,no,0,tenant,8,9723,other,6,no,yes
F,23,divorced,univ,1,self_employ,3,2,63750,no,0,tenant,7,39237,debt_consol,31,no,yes
F,33,married,univ,3,full_time,6,5,79688,yes,51756,owner_morg,1,120178,home_improv,85,yes,no
F,35,married,highsch,1,self_employ,8,11,57375,yes,43811,owner_morg,3,26533,vehicle,46,yes,no
F,36,married,postgrad,3,part_time,1,11,76500,yes,59673,tenant,6,48418,other,33,yes,no
F,30,single,highsch,0,full_time,1,4,47813,no,0,owner,7,30732,home_improv,59,no,no
M,29,divorced,highsch,0,full_time,2,4,31875,no,0,tenant,8,18803,vehicle,40,no,yes
F,40,married,highsch,1,full_time,11,9,47813,yes,54280,tenant,8,17968,debt_consol,34,no,no
F,41,married,highsch,0,full_time,6,6,47813,yes,53719,tenant,11,101137,debt_consol,52,no,yes
F,38,divorced,highsch,2,part_time,5,13,28688,no,0,tenant,11,21351,wedding,44,no,yes
F,26,divorced,univ,2,full_time,4,4,53125,no,0,tenant,6,36747,debt_consol,32,yes,no
M,37,married,highsch,1,self_employ,9,14,57375,yes,35741,owner_morg,11,39562,debt_consol,27,no,no
F,29,married,highsch,1,unemployed,0,3,0,no,0,tenant,8,11189,other,48,no,no
F,39,married,highsch,2,self_employ,5,15,57375,yes,45060,owner,9,9812,vehicle,10,yes,no
F,29,single,highsch,0,full_time,5,4,31875,no,0,tenant,10,7118,debt_consol,6,no,yes
M,27,divorced,highsch,3,unemployed,0,6,0,no,0,owner,9,19869,vehicle,33,yes,no
F,31,married,highsch,0,self_employ,0,0,57375,yes,54986,owner,4,27727,debt_consol,52,yes,no
F,42,divorced,basic,1,full_time,2,9,31875,no,0,tenant,14,10308,wedding,43,no,yes
F,27,divorced,highsch,1,full_time,4,4,31875,no,0,owner,2,10495,other,45,no,yes
F,23,married,highsch,1,part_time,0,0,19125,yes,40529,tenant,7,16967,debt_consol,30,no,no
F,44,widowed,highsch,1,part_time,11,14,28688,no,0,tenant,10,9387,vehicle,8,no,yes
F,30,single,highsch,0,unemployed,0,10,0,no,0,owner,3,12986,other,59,no,yes
F,33,single,basic,0,full_time,6,10,31875,no,0,tenant,2,17417,vehicle,40,no,yes
M,27,married,postgrad,0,part_time,0,2,51000,yes,38796,tenant,7,79516,debt_consol,33,no,no
M,33,widowed,postgrad,0,full_time,0,3,127500,no,0,owner_morg,5,116538,debt_consol,59,no,no
F,42,married,basic,0,part_time,12,16,19125,yes,59384,tenant,15,75473,debt_consol,24,no,no
M,30,divorced,basic,0,part_time,0,1,19125,no,0,owner_morg,3,14842,debt_consol,53,no,yes
M,31,single,univ,0,self_employ,4,6,95625,no,0,tenant,8,34094,debt_consol,60,no,yes
M,34,single,highsch,0,part_time,0,3,28688,no,0,owner,10,6043,vehicle,7,no,no
M,30,married,univ,2,part_time,1,6,47813,no,0,owner_morg,8,30878,home_improv,40,yes,no
M,42,widowed,univ,3,full_time,1,17,79688,no,0,tenant,2,57420,other,38,no,no
M,38,single,highsch,0,unemployed,0,6,0,no,0,owner,2,17470,other,28,yes,no
M,32,married,univ,1,part_time,7,6,47813,yes,50111,owner,9,6976,debt_consol,9,no,no
F,30,single,univ,0,unemployed,0,9,0,no,0,tenant,2,11327,wedding,26,no,no
F,23,single,highsch,0,unemployed,0,2,0,no,0,owner,7,19452,vehicle,46,no,yes
M,30,married,highsch,1,full_time,2,7,47813,yes,52337,owner,8,89638,debt_consol,29,no,no
M,28,divorced,highsch,0,self_employ,2,5,38250,no,0,owner_morg,2,19145,vehicle,52,yes,no
F,23,single,highsch,0,full_time,0,2,31875,no,0,tenant,7,9505,vehicle,7,no,no
F,22,divorced,univ,1,self_employ,2,2,63750,no,0,tenant,6,12531,debt_consol,33,no,no
F,46,divorced,highsch,2,full_time,9,10,47813,no,0,owner_morg,1,28183,debt_consol,49,yes,yes
M,38,widowed,highsch,0,full_time,9,12,47813,no,0,tenant,1,20350,wedding,43,no,no
F,24,married,univ,1,full_time,3,5,53125,yes,33240,owner,3,71332,home_improv,39,no,yes
F,23,single,univ,0,full_time,1,2,53125,no,0,tenant,7,24953,debt_consol,25,no,yes
M,31,widowed,basic,0,unemployed,0,6,0,no,0,tenant,7,5782,vehicle,12,no,no
M,27,married,highsch,1,self_employ,4,3,38250,yes,58085,owner,1,7935,holidays,11,yes,no
F,27,married,univ,1,unemployed,0,2,0,no,0,owner_morg,4,9036,debt_consol,8,yes,no
M,27,married,highsch,2,self_employ,3,3,38250,yes,45358,owner_morg,3,80217,debt_consol,55,yes,no
M,24,single,univ,0,unemployed,0,1,0,no,0,tenant,8,18259,other,40,no,yes
M,26,single,basic,0,full_time,4,6,21250,no,0,tenant,7,20948,debt_consol,57,no,yes
M,32,widowed,univ,2,part_time,6,5,47813,no,0,owner_morg,5,15110,wedding,37,no,no
F,29,divorced,univ,2,full_time,4,7,53125,no,0,tenant,10,39457,debt_consol,57,no,yes
M,27,divorced,highsch,2,full_time,1,2,31875,no,0,tenant,3,24614,other,53,no,yes
F,39,single,highsch,0,full_time,1,15,47813,no,0,tenant,4,8516,other,10,no,yes
M,24,married,univ,0,full_time,1,4,53125,no,0,owner_morg,7,43224,home_improv,56,yes,no
F,30,married,highsch,1,full_time,4,3,47813,yes,56406,owner_morg,15,33166,home_improv,53,yes,yes
F,30,married,univ,0,unemployed,0,4,0,yes,33992,owner,7,23519,holidays,34,yes,no
F,37,married,postgrad,2,part_time,0,4,76500,yes,61956,owner_morg,3,85287,home_improv,60,yes,no
F,31,married,univ,1,full_time,4,4,79688,yes,75114,owner_morg,1,122589,home_improv,72,no,no
F,24,widowed,basic,1,self_employ,3,2,25500,no,0,tenant,6,20733,wedding,29,no,yes
M,45,married,univ,1,full_time,4,19,79688,yes,35901,owner,12,67902,debt_consol,46,yes,no
M,28,widowed,highsch,3,part_time,3,6,19125,no,0,tenant,1,13222,vehicle,49,no,no
M,25,single,highsch,0,self_employ,4,6,38250,no,0,tenant,1,36028,other,43,no,yes
M,47,married,univ,2,self_employ,4,17,95625,no,0,tenant,1,41503,other,45,no,no
M,40,single,basic,0,part_time,1,18,19125,no,0,owner_morg,10,8671,other,10,yes,no
M,31,divorced,highsch,2,unemployed,0,3,0,no,0,tenant,8,17707,debt_consol,42,no,yes
F,40,married,highsch,0,full_time,6,8,47813,yes,50103,tenant,7,65157,debt_consol,40,no,yes
F,35,divorced,postgrad,0,full_time,7,7,127500,no,0,owner_morg,8,14461,wedding,31,no,yes
M,25,married,highsch,2,full_time,0,2,31875,yes,44224,tenant,3,48749,debt_consol,31,no,no
M,26,divorced,highsch,2,part_time,0,4,19125,no,0,tenant,1,9309,debt_consol,11,no,yes
M,25,divorced,basic,0,full_time,1,6,21250,no,0,tenant,6,7570,wedding,7,no,no
F,34,single,basic,0,self_employ,2,8,38250,no,0,owner_morg,13,38016,home_improv,30,yes,no
M,25,single,highsch,0,part_time,2,2,19125,no,0,owner,6,12161,debt_consol,28,no,yes
M,34,married,postgrad,1,part_time,6,7,76500,yes,39373,owner,2,30771,home_improv,53,yes,no
F,35,single,highsch,0,unemployed,0,10,0,no,0,tenant,3,18387,vehicle,59,no,no
M,36,married,univ,0,unemployed,0,6,0,yes,42670,owner_morg,8,23276,other,47,yes,no
M,30,single,postgrad,0,full_time,6,6,127500,no,0,owner_morg,15,74992,home_improv,58,no,yes
F,25,single,highsch,0,full_time,0,5,31875,no,0,owner,10,22082,debt_consol,52,no,yes
F,33,divorced,postgrad,1,full_time,4,10,127500,no,0,owner,14,85707,debt_consol,46,yes,yes
M,25,single,univ,0,full_time,4,3,53125,no,0,owner,5,24409,other,35,yes,no
F,37,divorced,highsch,1,part_time,9,7,28688,no,0,tenant,2,12725,debt_consol,37,no,yes
M,27,single,univ,0,self_employ,1,2,63750,no,0,owner_morg,1,27063,other,27,no,yes
M,32,single,univ,0,unemployed,0,6,0,no,0,tenant,3,13953,debt_consol,34,no,yes
F,32,divorced,highsch,3,full_time,0,4,47813,no,0,owner_morg,6,5742,other,10,yes,no
M,35,married,postgrad,0,self_employ,8,7,153000,no,0,owner_morg,3,105792,home_improv,89,yes,no
M,31,married,basic,1,self_employ,0,4,38250,yes,42710,owner,13,49918,debt_consol,35,yes,yes
M,31,divorced,postgrad,3,full_time,2,10,127500,no,0,owner,2,122966,home_improv,52,no,yes
F,33,single,highsch,0,unemployed,0,8,0,no,0,owner_morg,1,15944,other,36,yes,no
F,32,divorced,highsch,0,full_time,2,2,47813,no,0,owner,3,8710,wedding,7,yes,no
F,34,single,univ,0,part_time,8,11,47813,no,0,tenant,8,32664,debt_consol,25,no,yes
F,35,divorced,basic,1,self_employ,7,6,38250,no,0,owner,1,21443,other,33,yes,no
F,53,divorced,basic,0,full_time,0,3,37188,no,0,owner_morg,10,33149,home_improv,51,yes,no
M,35,widowed,postgrad,0,full_time,4,8,127500,no,0,tenant,15,92262,debt_consol,60,no,no
F,25,married,univ,2,self_employ,0,5,63750,yes,32336,tenant,7,66614,debt_consol,24,no,no
M,31,divorced,highsch,2,unemployed,0,4,0,no,0,owner_morg,8,11699,debt_consol,32,yes,no
F,24,single,highsch,0,full_time,0,1,31875,no,0,tenant,3,25325,other,55,no,yes
F,29,divorced,highsch,1,full_time,3,3,31875,no,0,tenant,4,17623,wedding,43,no,no
M,30,married,postgrad,0,unemployed,0,2,0,yes,46504,owner,15,46425,debt_consol,58,no,yes
M,48,widowed,univ,0,full_time,8,15,79688,no,0,owner_morg,3,74034,home_improv,36,no,no
M,33,single,univ,0,full_time,8,10,79688,no,0,tenant,9,55232,other,39,no,yes
F,27,married,univ,3,unemployed,0,0,0,yes,50342,owner_morg,5,24459,debt_consol,36,yes,no
M,24,divorced,univ,0,full_time,0,2,53125,no,0,owner,7,33631,home_improv,29,yes,no
M,22,single,basic,0,self_employ,1,1,25500,no,0,owner,3,9200,debt_consol,10,yes,no
F,21,married,highsch,1,self_employ,0,2,38250,yes,45113,owner,3,42594,home_improv,52,no,no
M,25,single,highsch,0,full_time,0,3,31875,no,0,tenant,1,13823,vehicle,60,no,yes
M,42,married,highsch,0,self_employ,11,10,57375,yes,56732,owner_morg,15,53725,home_improv,36,yes,yes
M,27,married,highsch,1,full_time,4,7,31875,yes,38942,owner,1,19662,vehicle,34,no,no
M,28,widowed,highsch,2,part_time,3,6,19125,no,0,tenant,5,13092,other,48,no,no
F,44,married,univ,1,unemployed,0,2,0,yes,37655,tenant,9,32123,debt_consol,27,no,no
M,33,divorced,postgrad,0,full_time,4,10,127500,no,0,tenant,15,43230,debt_consol,60,no,yes
F,24,single,univ,0,part_time,2,2,31875,no,0,owner_morg,6,19576,wedding,49,no,no
F,30,divorced,highsch,0,full_time,1,7,47813,no,0,owner,9,36297,home_improv,53,yes,no
M,27,single,basic,0,unemployed,0,3,0,no,0,owner_morg,2,15609,wedding,40,yes,no
F,28,married,highsch,1,full_time,0,3,31875,no,0,owner_morg,5,15740,holidays,56,no,yes
F,30,married,basic,1,unemployed,0,2,0,yes,25463,tenant,8,9535,debt_consol,8,no,no
F,27,single,univ,0,part_time,2,6,31875,no,0,owner,1,18343,wedding,54,yes,no
M,32,widowed,postgrad,2,full_time,5,5,127500,no,0,owner,2,91500,home_improv,55,yes,no
M,31,married,univ,1,unemployed,0,0,0,yes,8076,tenant,14,6737,other,8,no,no
M,29,widowed,univ,1,full_time,2,6,53125,no,0,tenant,1,48321,debt_consol,32,no,no
F,47,married,highsch,1,unemployed,0,4,0,yes,27929,owner,10,7562,vehicle,11,yes,no
F,22,married,basic,0,unemployed,0,1,0,yes,22499,tenant,3,10592,holidays,31,no,yes
F,24,married,basic,1,full_time,1,1,21250,yes,51305,owner,4,25376,debt_consol,34,yes,no
F,48,divorced,highsch,1,self_employ,8,19,57375,no,0,tenant,4,43046,debt_consol,29,yes,no
F,23,married,basic,1,self_employ,0,2,25500,yes,30521,tenant,3,17334,debt_consol,32,no,yes
F,26,married,highsch,0,part_time,2,5,19125,yes,49566,tenant,4,44084,other,53,no,yes
M,27,divorced,postgrad,2,full_time,4,3,85000,no,0,tenant,10,68002,other,31,no,yes
F,23,married,univ,0,full_time,1,3,53125,yes,40660,owner_morg,4,40172,home_improv,55,no,no
F,28,divorced,basic,1,full_time,4,5,21250,no,0,owner_morg,6,11807,wedding,50,yes,no
M,37,single,basic,0,unemployed,0,8,0,no,0,owner,11,11157,vehicle,57,yes,yes
M,32,married,basic,1,unemployed,0,11,0,yes,44233,owner_morg,8,16721,other,24,no,no
M,50,married,highsch,1,part_time,10,25,33469,yes,58056,owner,11,64284,home_improv,35,no,yes
M,24,divorced,highsch,1,part_time,1,4,19125,no,0,tenant,5,18885,vehicle,56,no,yes
F,42,single,highsch,0,unemployed,0,3,0,no,0,tenant,2,17526,other,56,no,yes
F,28,married,highsch,1,part_time,1,7,19125,no,0,owner,1,11435,holidays,42,yes,no
F,27,divorced,highsch,1,full_time,1,6,31875,no,0,tenant,1,28732,other,60,no,yes
F,26,divorced,highsch,2,unemployed,0,6,0,no,0,tenant,1,10037,vehicle,60,no,yes
F,39,divorced,basic,1,self_employ,8,10,38250,no,0,tenant,2,17702,vehicle,46,no,yes
M,34,single,highsch,0,part_time,1,7,28688,no,0,tenant,10,26127,wedding,39,no,yes
F,32,married,highsch,2,self_employ,1,5,57375,no,0,tenant,5,7558,debt_consol,8,no,no
F,37,divorced,highsch,1,full_time,10,11,47813,no,0,tenant,3,9436,vehicle,11,no,no
M,29,widowed,univ,1,self_employ,4,9,63750,no,0,owner_morg,10,26175,debt_consol,41,yes,no
F,22,single,basic,0,full_time,2,2,21250,no,0,tenant,8,8184,vehicle,10,no,no
M,51,single,basic,0,part_time,3,13,22313,no,0,owner_morg,11,16870,vehicle,31,yes,no
F,22,single,highsch,0,full_time,2,2,31875,no,0,tenant,8,5661,debt_consol,11,no,no
M,25,single,univ,0,self_employ,3,2,63750,no,0,owner,3,54200,debt_consol,46,no,yes
M,41,divorced,univ,0,part_time,3,10,47813,no,0,owner,12,15519,vehicle,27,no,yes
F,42,single,highsch,0,full_time,6,6,47813,no,0,owner_morg,1,28551,debt_consol,41,no,yes
F,31,married,postgrad,1,self_employ,0,1,153000,yes,136699,owner_morg,12,133441,home_improv,71,yes,no
M,32,divorced,univ,1,part_time,2,3,47813,no,0,tenant,1,42977,debt_consol,52,no,yes
M,23,single,basic,0,part_time,2,4,12750,no,0,owner_morg,8,14461,vehicle,25,yes,no
F,29,married,highsch,1,full_time,1,5,31875,yes,32186,tenant,9,45485,debt_consol,46,no,no
M,27,widowed,univ,0,self_employ,3,7,63750,no,0,owner_morg,10,40166,home_improv,45,yes,no
M,27,widowed,highsch,1,part_time,4,7,19125,no,0,tenant,6,13147,other,53,no,no
M,32,divorced,highsch,0,self_employ,2,6,57375,no,0,tenant,12,40067,other,43,no,yes
M,38,divorced,basic,1,self_employ,1,2,38250,no,0,tenant,3,37062,debt_consol,38,no,yes
M,27,single,highsch,0,unemployed,0,4,0,no,0,tenant,7,18720,wedding,51,no,no
F,42,married,univ,0,unemployed,0,2,0,yes,37945,owner_morg,2,30429,home_improv,27,yes,no
F,39,single,highsch,0,self_employ,10,17,57375,no,0,owner_morg,1,28101,debt_consol,33,yes,no
M,35,single,highsch,0,full_time,9,14,47813,no,0,owner,5,33930,debt_consol,25,yes,no
M,44,divorced,postgrad,2,full_time,10,16,127500,no,0,tenant,12,70651,debt_consol,28,no,yes
M,23,single,highsch,0,full_time,1,2,31875,no,0,owner_morg,3,13297,other,47,no,yes
M,26,widowed,univ,2,unemployed,0,6,0,no,0,tenant,3,12666,other,49,no,no
F,26,married,highsch,0,unemployed,0,0,0,yes,21889,owner_morg,6,8923,vehicle,7,no,yes
M,33,single,highsch,0,self_employ,8,7,57375,no,0,tenant,3,13532,other,43,no,yes
M,40,married,univ,2,unemployed,0,2,0,yes,36158,owner,8,36108,debt_consol,24,yes,no
F,50,single,highsch,0,full_time,11,14,55781,no,0,tenant,14,9548,debt_consol,7,yes,no
