gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,loan_amount,loan_purpose,loan_length,collateral,writeoff
F,31,married,univ,2,self_employ,5,6,95625,no,0,owner_morg,10,22623,holidays,49,yes,no
F,25,single,highsch,0,unemployed,0,5,0,no,0,tenant,2,18610,wedding,56,no,yes
M,27,single,highsch,0,full_time,2,6,31875,no,0,owner_morg,8,25647,debt_consol,50,yes,no
M,27,married,basic,1,part_time,1,2,12750,yes,16968,owner,3,20893,debt_consol,50,no,no
F,22,widowed,highsch,1,full_time,1,2,31875,no,0,tenant,3,31501,debt_consol,59,no,no
F,31,divorced,postgrad,0,full_time,1,5,127500,no,0,tenant,6,39135,debt_consol,32,no,yes
F,57,widowed,highsch,3,part_time,2,9,33469,no,0,tenant,6,13273,wedding,28,no,no
M,35,widowed,postgrad,2,full_time,4,13,127500,no,0,tenant,7,98037,debt_consol,36,no,no
M,42,divorced,highsch,0,self_employ,12,13,57375,no,0,tenant,11,11963,other,41,no,yes
M,39,divorced,basic,0,part_time,11,13,19125,no,0,tenant,9,18787,vehicle,56,no,yes
F,32,divorced,highsch,2,unemployed,0,6,0,no,0,owner,14,5433,debt_consol,12,no,yes
M,24,single,univ,0,unemployed,0,4,0,no,0,owner_morg,6,18761,other,60,no,yes
M,33,divorced,postgrad,3,full_time,2,12,127500,no,0,owner_morg,10,70153,debt_consol,55,yes,no
M,26,married,highsch,2,self_employ,0,4,38250,no,0,owner,1,34562,home_improv,43,no,no
M,37,single,highsch,0,part_time,3,14,28688,no,0,owner_morg,3,13810,vehicle,42,yes,no
F,27,divorced,basic,2,full_time,0,6,21250,no,0,tenant,1,21135,other,34,no,yes
M,36,single,postgrad,0,full_time,4,14,127500,no,0,tenant,13,123559,other,67,no,yes
M,30,single,postgrad,0,full_time,3,2,127500,no,0,owner_morg,4,42912,debt_consol,50,yes,no
F,21,single,basic,0,full_time,2,2,21250,no,0,w_parents,6,15512,wedding,39,no,no
M,34,widowed,postgrad,1,full_time,7,6,127500,no,0,tenant,14,24712,debt_consol,38,no,no
F,27,single,highsch,0,full_time,3,6,31875,no,0,owner,8,19551,other,50,yes,no
F,29,married,highsch,3,full_time,2,9,31875,yes,35006,tenant,7,10459,debt_consol,31,yes,no
F,31,single,highsch,0,full_time,6,6,47813,no,0,tenant,4,23169,wedding,52,no,no
F,32,single,univ,0,part_time,6,8,47813,no,0,tenant,11,41634,other,50,no,yes
F,25,single,highsch,0,part_time,3,5,19125,no,0,tenant,1,16881,wedding,34,no,yes
M,41,widowed,highsch,2,part_time,6,14,28688,no,0,owner,8,12128,other,35,no,no
F,27,married,highsch,3,full_time,0,6,31875,yes,51082,tenant,10,82019,other,28,no,no
M,27,single,basic,0,unemployed,0,7,0,no,0,tenant,8,19778,vehicle,39,no,yes
M,29,single,highsch,0,full_time,5,6,31875,no,0,tenant,3,28832,other,58,no,yes
M,22,married,highsch,0,part_time,0,2,19125,yes,26373,tenant,8,20673,holidays,40,no,yes
M,33,widowed,highsch,1,full_time,1,10,47813,no,0,tenant,13,46288,other,31,no,no
F,26,single,univ,0,full_time,1,2,53125,no,0,tenant,5,46020,other,36,no,yes
M,36,married,univ,1,unemployed,0,14,0,no,0,owner_morg,11,12338,vehicle,29,no,no
F,44,divorced,highsch,0,full_time,2,15,47813,no,0,owner_morg,14,46504,home_improv,46,yes,no
F,33,divorced,postgrad,2,full_time,1,8,127500,no,0,tenant,2,64017,debt_consol,25,no,yes
F,23,single,basic,0,self_employ,1,4,25500,no,0,owner_morg,7,24963,vehicle,46,yes,no
M,39,divorced,postgrad,2,full_time,5,9,127500,no,0,owner_morg,14,79556,debt_consol,60,no,yes
F,33,married,univ,0,unemployed,0,6,0,no,0,owner,14,6225,other,9,yes,no
M,21,single,highsch,0,self_employ,0,0,38250,no,0,owner,8,36934,home_improv,58,yes,no
M,34,single,highsch,0,part_time,4,10,28688,no,0,owner,10,11569,vehicle,59,no,yes
F,30,single,highsch,0,part_time,5,6,28688,no,0,owner_morg,4,27731,vehicle,29,no,yes
M,37,divorced,postgrad,2,full_time,6,6,127500,no,0,tenant,6,90173,other,47,no,no
F,35,married,highsch,0,part_time,3,10,28688,yes,34915,tenant,5,11859,vehicle,31,no,no
F,24,single,basic,0,self_employ,3,3,25500,no,0,owner_morg,8,20978,wedding,48,yes,no
F,22,single,highsch,0,self_employ,1,2,38250,no,0,owner_morg,7,18384,vehicle,59,yes,no
M,24,single,basic,0,part_time,1,2,12750,no,0,tenant,8,19689,vehicle,39,no,yes
F,22,single,highsch,0,unemployed,0,0,0,no,0,owner,4,15937,vehicle,50,no,yes
F,39,widowed,univ,2,part_time,9,12,47813,no,0,owner,14,18110,other,56,no,yes
M,25,divorced,highsch,0,part_time,1,2,19125,no,0,owner,8,16170,wedding,58,no,yes
F,29,divorced,basic,3,part_time,0,2,12750,no,0,tenant,1,11461,vehicle,49,no,yes
M,27,single,basic,0,self_employ,0,1,25500,no,0,tenant,9,10870,debt_consol,26,no,yes
M,42,single,univ,0,part_time,10,14,47813,no,0,owner_morg,13,27580,other,55,yes,yes
M,36,married,univ,0,unemployed,0,10,0,yes,15716,tenant,14,11545,holidays,45,no,no
M,30,divorced,univ,2,unemployed,0,5,0,no,0,tenant,3,10973,vehicle,57,no,yes
M,32,divorced,postgrad,0,full_time,5,6,127500,no,0,owner_morg,12,76341,debt_consol,34,yes,no
M,42,single,highsch,0,full_time,5,15,47813,no,0,tenant,14,32194,other,57,no,yes
M,26,married,highsch,3,part_time,1,1,19125,yes,43029,owner,7,27984,other,29,no,no
M,27,divorced,univ,1,full_time,2,2,53125,no,0,owner_morg,8,38723,debt_consol,28,no,no
M,20,single,highsch,0,unemployed,0,0,0,no,0,w_parents,4,11328,wedding,51,no,yes
F,26,married,univ,3,full_time,1,4,53125,yes,51479,tenant,7,15368,vehicle,57,no,no
F,24,married,highsch,1,unemployed,0,1,0,yes,42484,tenant,3,11360,other,40,no,no
M,21,married,highsch,0,part_time,2,2,19125,yes,23309,owner_morg,4,30859,home_improv,60,yes,no
F,34,married,univ,1,part_time,6,8,47813,yes,55929,tenant,6,15416,other,54,no,yes
M,28,single,univ,0,unemployed,0,6,0,no,0,tenant,2,5642,debt_consol,12,no,yes
M,25,divorced,highsch,2,full_time,0,5,31875,no,0,tenant,4,16683,other,35,no,yes
M,36,married,highsch,0,part_time,9,7,28688,yes,55991,tenant,14,27338,holidays,39,no,yes
F,26,widowed,highsch,1,self_employ,4,5,38250,no,0,tenant,7,7033,other,8,no,no
F,30,divorced,highsch,2,part_time,3,8,28688,no,0,tenant,9,26597,other,29,no,yes
M,29,married,univ,0,self_employ,3,6,63750,yes,26191,tenant,7,7486,debt_consol,10,no,yes
M,46,married,highsch,1,self_employ,11,16,57375,yes,30243,tenant,8,19628,debt_consol,35,no,no
M,26,divorced,univ,2,unemployed,0,0,0,no,0,tenant,4,14684,vehicle,42,no,yes
F,25,single,univ,0,full_time,2,6,53125,no,0,tenant,4,45607,other,30,no,yes
F,44,married,univ,1,part_time,3,3,47813,no,0,tenant,8,32884,debt_consol,52,no,no
M,28,divorced,highsch,1,part_time,4,6,19125,no,0,tenant,5,13945,debt_consol,32,no,yes
F,41,married,univ,0,full_time,12,14,79688,yes,77079,tenant,3,49779,debt_consol,33,no,yes
F,31,divorced,basic,0,unemployed,0,5,0,no,0,tenant,15,6582,other,9,no,yes
F,41,married,highsch,0,unemployed,0,7,0,no,0,owner_morg,10,18081,other,25,yes,no
M,30,married,univ,0,part_time,2,6,47813,yes,48399,tenant,1,18276,holidays,56,no,yes
M,29,single,univ,0,self_employ,4,3,63750,no,0,owner_morg,8,63018,debt_consol,40,yes,no
M,23,single,basic,0,full_time,2,2,21250,no,0,owner,7,7260,wedding,7,no,yes
F,33,divorced,postgrad,0,full_time,3,3,127500,no,0,tenant,3,41780,debt_consol,57,no,yes
F,26,divorced,univ,1,full_time,0,1,53125,no,0,owner,4,11424,debt_consol,34,no,no
M,39,married,univ,2,part_time,3,5,47813,no,0,tenant,12,10343,holidays,56,no,no
M,37,single,basic,0,full_time,2,10,31875,no,0,tenant,13,11405,vehicle,36,no,no
F,25,single,highsch,0,part_time,2,6,19125,no,0,tenant,1,12459,debt_consol,41,no,no
M,36,married,univ,0,full_time,2,7,79688,yes,57707,tenant,8,113005,other,70,no,yes
M,26,married,univ,1,full_time,0,1,53125,yes,44805,owner,9,89866,home_improv,38,yes,no
M,29,divorced,highsch,1,unemployed,0,8,0,no,0,tenant,6,6454,vehicle,6,no,yes
F,27,married,univ,3,part_time,0,5,31875,no,0,tenant,9,12662,holidays,43,no,no
M,23,divorced,highsch,0,self_employ,3,2,38250,no,0,owner_morg,8,22712,debt_consol,41,yes,no
M,27,divorced,basic,0,unemployed,0,4,0,no,0,tenant,6,16473,other,48,no,yes
F,34,single,highsch,0,part_time,6,12,28688,no,0,owner,10,22893,debt_consol,52,no,yes
F,26,married,basic,0,self_employ,1,6,25500,yes,42735,tenant,4,59666,other,37,yes,yes
F,32,single,basic,0,full_time,0,10,31875,no,0,tenant,4,9547,debt_consol,7,no,yes
M,40,divorced,highsch,1,full_time,7,8,47813,no,0,tenant,1,26554,wedding,38,no,no
M,22,married,univ,1,self_employ,2,2,63750,no,0,tenant,8,38858,other,47,no,no
M,24,married,univ,0,unemployed,0,2,0,yes,6828,owner_morg,3,11392,other,26,yes,no
M,32,married,highsch,1,self_employ,7,7,57375,yes,29965,owner,2,56369,home_improv,53,yes,no
F,34,married,highsch,2,full_time,0,8,47813,no,0,tenant,15,35928,other,44,no,no
M,26,divorced,univ,2,self_employ,2,3,63750,no,0,owner_morg,9,35600,home_improv,39,no,no
M,24,single,univ,0,unemployed,0,1,0,no,0,tenant,5,17093,other,44,no,yes
F,30,divorced,highsch,1,self_employ,0,4,57375,no,0,tenant,7,15108,wedding,48,yes,no
M,45,married,univ,0,self_employ,3,6,95625,yes,88932,owner_morg,7,90408,home_improv,56,yes,no
F,21,single,basic,0,full_time,1,2,21250,no,0,w_parents,6,5889,vehicle,8,no,no
M,35,divorced,highsch,0,part_time,2,3,28688,no,0,tenant,15,18915,vehicle,37,no,yes
F,25,single,highsch,0,part_time,4,4,19125,no,0,owner,3,5668,wedding,7,no,no
F,23,married,basic,1,part_time,1,2,12750,yes,53164,owner_morg,4,59405,debt_consol,33,no,no
F,35,single,highsch,0,self_employ,4,4,57375,no,0,tenant,14,33801,debt_consol,33,yes,no
F,50,divorced,highsch,0,unemployed,0,18,0,no,0,tenant,8,11665,wedding,34,no,yes
F,21,divorced,highsch,0,unemployed,0,2,0,no,0,owner_morg,7,16888,vehicle,47,yes,no
M,34,single,univ,0,full_time,0,1,79688,no,0,tenant,14,6772,vehicle,8,yes,no
F,45,married,univ,2,unemployed,0,6,0,yes,12051,tenant,14,17093,debt_consol,37,no,no
F,38,single,basic,0,self_employ,3,10,38250,no,0,owner_morg,3,21477,vehicle,30,yes,yes
M,39,married,highsch,1,self_employ,9,15,57375,yes,48908,owner,15,88931,home_improv,44,no,yes
M,25,single,highsch,0,part_time,3,2,19125,no,0,tenant,1,18046,debt_consol,39,no,yes
M,24,single,univ,0,unemployed,0,2,0,no,0,tenant,5,10320,other,40,no,yes
F,33,widowed,univ,2,full_time,6,11,79688,no,0,tenant,3,45114,other,32,no,no
F,22,single,highsch,0,full_time,2,2,31875,no,0,owner_morg,7,17368,other,47,yes,no
M,37,married,basic,1,part_time,7,15,19125,yes,20550,owner,13,23281,holidays,27,yes,no
M,25,married,highsch,0,unemployed,0,2,0,yes,8524,tenant,4,16917,other,34,no,yes
M,45,married,postgrad,1,full_time,4,3,127500,yes,29335,tenant,4,27863,debt_consol,41,no,no
M,23,single,basic,0,full_time,2,2,21250,no,0,tenant,4,5132,vehicle,11,no,yes
F,24,married,univ,0,part_time,3,4,31875,yes,40830,owner,4,49737,home_improv,41,no,yes
F,32,widowed,highsch,3,unemployed,0,2,0,no,0,owner_morg,6,11990,wedding,45,no,no
M,30,married,highsch,0,full_time,0,7,47813,yes,58246,owner,15,100088,debt_consol,60,yes,yes
M,29,married,postgrad,2,self_employ,1,6,102000,yes,41313,owner,4,118641,home_improv,56,no,no
F,41,married,highsch,1,self_employ,6,11,57375,yes,26049,owner,4,46777,debt_consol,26,yes,no
F,28,married,univ,2,self_employ,4,5,63750,yes,34297,owner,4,21045,other,37,yes,no
F,21,single,basic,0,unemployed,0,0,0,no,0,w_parents,7,14849,debt_consol,47,no,no
M,41,single,univ,0,full_time,10,11,79688,no,0,tenant,2,74934,debt_consol,34,no,yes
F,36,divorced,univ,1,unemployed,0,10,0,no,0,tenant,3,17543,vehicle,31,no,yes
F,35,single,highsch,0,part_time,8,12,28688,no,0,tenant,14,26136,vehicle,35,no,yes
F,24,single,basic,0,part_time,0,0,12750,no,0,owner,8,15198,vehicle,28,yes,no
M,34,divorced,basic,1,self_employ,4,4,38250,no,0,tenant,8,21987,wedding,43,no,yes
F,25,single,univ,0,self_employ,3,2,63750,no,0,tenant,3,56234,debt_consol,41,no,yes
M,49,single,postgrad,0,full_time,3,20,127500,no,0,tenant,14,42763,debt_consol,46,no,no
F,30,divorced,univ,1,self_employ,6,9,95625,no,0,tenant,6,47271,debt_consol,35,no,no
M,36,married,highsch,3,unemployed,0,14,0,yes,41850,tenant,6,16699,debt_consol,38,no,no
F,31,single,univ,0,full_time,5,9,79688,no,0,tenant,2,53324,debt_consol,44,no,yes
F,40,divorced,basic,3,self_employ,11,13,38250,no,0,owner_morg,15,20902,other,46,no,yes
F,47,married,highsch,0,part_time,6,12,28688,yes,56763,tenant,8,57061,other,27,yes,no
M,22,married,highsch,0,part_time,1,3,19125,yes,41253,tenant,5,5500,debt_consol,9,no,no
M,48,divorced,basic,2,part_time,0,3,19125,no,0,tenant,11,17702,other,47,no,yes
F,32,married,highsch,2,full_time,3,8,47813,yes,58288,owner_morg,1,29990,other,31,yes,no
M,26,widowed,univ,3,full_time,2,3,53125,no,0,tenant,10,52850,other,43,no,no
F,43,widowed,univ,1,full_time,0,18,79688,no,0,owner_morg,2,11886,debt_consol,46,yes,no
M,24,single,basic,0,full_time,1,1,21250,no,0,tenant,4,7303,other,7,no,no
M,47,married,highsch,2,part_time,5,15,28688,yes,39003,owner_morg,5,8811,holidays,9,no,no
F,40,divorced,postgrad,2,full_time,5,8,127500,no,0,owner_morg,15,89371,home_improv,58,no,yes
M,28,divorced,highsch,1,self_employ,2,7,38250,no,0,owner,1,28714,vehicle,51,yes,yes
M,28,divorced,highsch,2,part_time,5,6,19125,no,0,tenant,6,10090,other,45,no,no
M,26,divorced,highsch,2,self_employ,4,4,38250,no,0,tenant,4,11892,vehicle,26,no,yes
M,27,single,univ,0,full_time,2,4,53125,no,0,tenant,2,33201,debt_consol,47,no,yes
M,40,divorced,univ,0,full_time,6,9,79688,no,0,owner_morg,5,10535,vehicle,60,yes,yes
F,25,married,highsch,0,full_time,3,4,31875,yes,49631,owner_morg,8,18976,vehicle,32,yes,no
M,40,divorced,highsch,0,full_time,6,5,47813,no,0,owner,4,17109,other,51,no,yes
F,32,married,highsch,2,full_time,1,4,47813,yes,49683,owner_morg,11,18940,other,41,yes,no
M,26,married,highsch,0,part_time,3,6,19125,no,0,owner_morg,8,13257,debt_consol,47,yes,no
F,32,single,univ,0,part_time,3,8,47813,no,0,tenant,15,36244,other,44,no,yes
M,24,single,basic,0,part_time,1,2,12750,no,0,tenant,7,16693,wedding,49,no,yes
M,29,married,highsch,2,part_time,6,6,19125,yes,45284,owner_morg,10,26528,debt_consol,45,yes,no
F,35,single,univ,0,full_time,4,6,79688,no,0,tenant,12,39837,other,32,no,yes
F,25,divorced,univ,0,unemployed,0,0,0,no,0,tenant,8,18867,vehicle,51,no,yes
M,24,single,basic,0,self_employ,2,2,25500,no,0,tenant,8,21124,wedding,26,no,yes
F,25,married,highsch,0,part_time,3,3,19125,yes,24033,tenant,2,5995,other,6,no,no
M,37,married,highsch,0,part_time,2,10,28688,yes,59520,tenant,4,19257,other,37,yes,no
F,22,widowed,univ,1,self_employ,2,3,63750,no,0,tenant,6,20007,other,48,yes,no
F,27,divorced,univ,2,part_time,5,6,31875,no,0,owner,4,7650,vehicle,7,yes,no
M,38,single,basic,0,full_time,0,6,31875,no,0,owner_morg,14,23187,vehicle,34,no,yes
M,26,divorced,basic,1,full_time,3,3,21250,no,0,tenant,2,9556,debt_consol,8,no,yes
F,27,married,postgrad,0,self_employ,0,6,102000,no,0,owner,2,13996,vehicle,43,no,yes
M,25,single,basic,0,unemployed,0,1,0,no,0,owner_morg,3,5266,debt_consol,10,no,yes
M,37,married,postgrad,2,unemployed,0,2,0,yes,28451,tenant,9,15029,debt_consol,43,no,no
F,23,married,univ,1,self_employ,0,4,63750,yes,35334,owner_morg,6,90753,debt_consol,27,yes,no
F,40,divorced,highsch,2,full_time,10,13,47813,no,0,tenant,7,33890,debt_consol,59,no,yes
M,23,single,univ,0,unemployed,0,0,0,no,0,owner,5,12633,other,50,yes,no
F,40,divorced,univ,1,part_time,9,17,47813,no,0,tenant,10,22477,wedding,44,no,yes
F,29,married,basic,2,part_time,2,9,12750,yes,34186,owner,6,19871,other,48,yes,no
F,46,divorced,highsch,3,self_employ,9,22,57375,no,0,owner,3,48713,home_improv,58,no,yes
F,30,married,highsch,2,self_employ,3,6,57375,yes,28873,tenant,5,51245,debt_consol,29,no,no
M,28,single,highsch,0,unemployed,0,4,0,no,0,tenant,2,16982,wedding,47,no,yes
M,22,married,highsch,0,self_employ,2,3,38250,yes,41204,tenant,8,10570,other,42,no,no
M,31,married,highsch,0,self_employ,1,1,57375,yes,50010,tenant,3,99473,other,48,no,yes
M,25,single,highsch,0,full_time,0,6,31875,no,0,tenant,8,9084,wedding,9,no,no
F,33,married,highsch,0,full_time,6,5,47813,yes,48663,tenant,5,68267,debt_consol,51,yes,no
M,31,married,postgrad,0,full_time,7,10,127500,yes,104085,tenant,13,208091,debt_consol,56,no,yes
F,24,single,basic,0,unemployed,0,0,0,no,0,tenant,6,12286,vehicle,55,no,yes
M,29,divorced,highsch,2,full_time,4,6,31875,no,0,tenant,5,28932,other,42,no,no
M,34,single,highsch,0,self_employ,7,10,57375,no,0,tenant,11,19482,wedding,32,no,yes
F,33,divorced,basic,0,full_time,1,1,31875,no,0,owner_morg,6,18933,other,53,no,yes
F,31,widowed,basic,3,unemployed,0,2,0,no,0,owner,9,9502,other,9,no,no
F,31,widowed,highsch,2,unemployed,0,0,0,no,0,owner,15,11778,debt_consol,46,yes,yes
M,27,single,highsch,0,part_time,1,2,19125,no,0,owner_morg,10,17432,vehicle,30,no,yes
M,26,single,highsch,0,part_time,1,5,19125,no,0,tenant,3,11280,debt_consol,51,no,yes
M,29,divorced,univ,1,full_time,4,8,53125,no,0,tenant,7,33434,other,56,no,yes
F,34,single,highsch,0,full_time,5,5,47813,no,0,owner,5,30136,home_improv,50,no,yes
M,35,widowed,highsch,2,part_time,1,1,28688,no,0,tenant,7,18030,wedding,48,no,no
F,34,married,univ,1,self_employ,0,12,95625,yes,87516,owner,9,98190,home_improv,52,no,no
M,27,single,basic,0,unemployed,0,6,0,no,0,tenant,7,14051,debt_consol,44,no,yes
M,31,divorced,highsch,0,self_employ,0,2,57375,no,0,tenant,1,50015,other,53,no,yes
M,30,single,highsch,0,unemployed,0,7,0,no,0,tenant,9,9759,wedding,12,no,yes
M,27,married,highsch,1,self_employ,0,2,38250,yes,56309,tenant,9,25364,holidays,54,no,no
M,41,divorced,highsch,0,full_time,10,14,47813,no,0,owner_morg,4,28145,debt_consol,26,yes,no
F,29,widowed,basic,2,full_time,6,6,21250,no,0,tenant,7,10210,debt_consol,45,no,no
F,30,widowed,postgrad,0,full_time,3,9,127500,no,0,owner,1,25399,wedding,30,yes,no
F,29,married,highsch,3,unemployed,0,5,0,yes,50340,owner_morg,4,23414,other,42,no,no
F,22,married,highsch,1,full_time,2,2,31875,yes,33443,owner,8,26351,vehicle,59,no,no
F,34,divorced,univ,0,unemployed,0,8,0,no,0,owner_morg,1,17595,wedding,49,yes,no
F,30,married,highsch,0,full_time,6,6,47813,yes,51895,tenant,13,54182,debt_consol,54,no,yes
M,28,single,basic,0,unemployed,0,4,0,no,0,tenant,1,12830,debt_consol,40,no,no
F,28,single,highsch,0,self_employ,5,4,38250,no,0,owner,6,21665,vehicle,48,no,yes
F,29,divorced,highsch,1,part_time,3,5,19125,no,0,tenant,9,11188,wedding,25,no,yes
M,24,single,highsch,0,full_time,1,2,31875,no,0,tenant,6,12328,wedding,46,no,no
F,26,divorced,univ,3,part_time,0,6,31875,no,0,tenant,3,21659,debt_consol,28,no,yes
M,28,widowed,basic,0,self_employ,1,3,25500,no,0,tenant,10,24049,vehicle,54,no,no
M,33,single,highsch,0,full_time,3,6,47813,no,0,owner,3,9671,other,7,yes,no
F,33,single,univ,0,part_time,3,2,47813,no,0,tenant,13,13712,vehicle,56,no,yes
F,31,married,postgrad,0,part_time,2,2,76500,yes,38686,tenant,8,66853,debt_consol,51,no,yes
F,39,divorced,univ,0,full_time,4,14,79688,no,0,tenant,3,23226,other,34,no,yes
F,33,widowed,highsch,2,unemployed,0,11,0,no,0,owner,11,8943,debt_consol,11,no,no
F,38,married,postgrad,2,part_time,8,14,76500,yes,39077,owner_morg,10,91552,home_improv,43,yes,no
F,28,widowed,postgrad,0,full_time,3,4,85000,no,0,tenant,9,79398,debt_consol,28,no,no
F,24,married,univ,1,full_time,0,1,53125,yes,44029,owner,8,67975,home_improv,51,no,no
M,35,widowed,univ,3,part_time,1,14,47813,no,0,tenant,13,41318,debt_consol,26,no,no
M,34,single,highsch,0,unemployed,0,7,0,no,0,tenant,12,11068,debt_consol,33,no,yes
M,34,married,highsch,1,part_time,8,11,28688,yes,35410,tenant,12,9662,vehicle,12,no,no
M,28,divorced,univ,1,self_employ,1,5,63750,no,0,tenant,3,14438,debt_consol,24,no,yes
M,43,divorced,univ,0,part_time,4,8,47813,no,0,tenant,5,33406,other,39,no,yes
F,25,single,univ,0,self_employ,0,4,63750,no,0,tenant,3,35485,debt_consol,24,no,yes
M,27,divorced,highsch,3,part_time,1,5,19125,no,0,tenant,4,8371,wedding,9,no,yes
F,37,divorced,postgrad,0,full_time,4,11,127500,no,0,tenant,10,83396,other,40,no,yes
M,33,divorced,highsch,1,full_time,5,4,47813,no,0,tenant,5,29760,wedding,30,no,no
F,32,married,postgrad,0,part_time,6,7,76500,yes,50474,tenant,9,76278,debt_consol,33,no,no
F,22,single,univ,0,self_employ,1,3,63750,no,0,owner_morg,4,43719,debt_consol,42,yes,no
M,28,divorced,basic,0,full_time,4,4,21250,no,0,owner,9,7870,other,12,yes,no
F,35,married,highsch,2,self_employ,5,14,57375,yes,31828,tenant,3,64423,debt_consol,38,no,no
F,47,divorced,highsch,0,self_employ,15,21,57375,no,0,tenant,9,39313,debt_consol,55,no,yes
F,38,widowed,highsch,1,self_employ,5,6,57375,no,0,tenant,13,46684,debt_consol,51,no,yes
F,34,married,univ,2,full_time,8,10,79688,yes,29809,tenant,9,74711,debt_consol,33,no,no
M,25,single,highsch,0,full_time,1,5,31875,no,0,owner,9,23849,other,24,yes,no
F,28,widowed,postgrad,2,full_time,1,5,85000,no,0,tenant,10,5690,other,8,yes,no
F,35,married,highsch,1,full_time,3,13,47813,no,0,owner_morg,14,13285,holidays,59,yes,no
M,27,divorced,univ,0,unemployed,0,5,0,no,0,tenant,7,5046,debt_consol,9,no,yes
M,29,married,univ,2,unemployed,0,2,0,yes,34353,tenant,8,30913,other,33,no,no
M,37,married,highsch,0,part_time,8,7,28688,yes,56348,tenant,12,20738,vehicle,51,no,yes
M,36,married,postgrad,2,unemployed,0,5,0,no,0,owner_morg,13,19841,debt_consol,31,yes,no
M,40,divorced,univ,0,full_time,10,17,79688,no,0,owner,9,22779,debt_consol,53,yes,no
F,40,single,univ,0,part_time,0,14,47813,no,0,owner_morg,7,12670,debt_consol,29,yes,no
F,40,single,basic,0,part_time,9,15,19125,no,0,tenant,1,14879,vehicle,60,no,yes
M,30,married,univ,2,self_employ,1,3,95625,yes,57566,owner,14,105271,home_improv,84,no,yes
M,24,divorced,univ,0,full_time,3,5,53125,no,0,owner,7,6953,debt_consol,9,no,yes
F,29,single,highsch,0,full_time,1,7,31875,no,0,owner_morg,7,29074,wedding,41,no,yes
M,37,single,postgrad,0,full_time,7,14,127500,no,0,owner,11,106716,debt_consol,68,yes,no
F,28,divorced,highsch,2,unemployed,0,3,0,no,0,owner,1,10541,other,34,no,yes
M,22,married,highsch,1,full_time,1,1,31875,no,0,owner,4,18783,debt_consol,29,yes,no
F,39,divorced,highsch,0,part_time,4,8,28688,no,0,owner_morg,6,25395,debt_consol,50,no,yes
F,37,widowed,highsch,0,unemployed,0,8,0,no,0,owner_morg,7,16574,debt_consol,31,yes,no
M,27,single,postgrad,0,full_time,2,4,85000,no,0,owner_morg,5,63532,home_improv,30,no,yes
F,37,single,postgrad,0,full_time,2,14,127500,no,0,owner,4,103942,home_improv,54,yes,yes
F,24,divorced,univ,1,self_employ,2,2,63750,no,0,owner_morg,4,13282,other,36,yes,no
M,24,single,highsch,0,self_employ,2,2,38250,no,0,owner,4,27253,debt_consol,33,yes,no
M,25,widowed,univ,1,full_time,3,6,53125,no,0,tenant,2,43114,debt_consol,59,yes,no
F,22,single,basic,0,full_time,2,3,21250,no,0,tenant,5,15513,debt_consol,38,no,yes
M,44,divorced,univ,2,full_time,12,11,79688,no,0,tenant,5,57594,debt_consol,59,no,yes
M,35,married,basic,1,full_time,2,6,31875,yes,48995,tenant,11,63658,other,52,no,no
M,25,single,univ,0,full_time,0,1,53125,no,0,tenant,5,24573,vehicle,28,no,yes
F,50,married,highsch,1,unemployed,0,10,0,no,0,tenant,15,15363,vehicle,24,no,yes
F,43,married,basic,2,full_time,3,11,31875,yes,35169,tenant,14,16162,vehicle,31,no,no
M,33,single,univ,0,full_time,4,5,79688,no,0,tenant,3,9601,other,10,no,yes
M,33,single,univ,0,full_time,0,2,79688,no,0,owner_morg,1,36721,home_improv,49,yes,no
M,34,divorced,basic,3,full_time,8,10,31875,no,0,tenant,10,22753,wedding,45,no,no
F,43,divorced,univ,0,unemployed,0,14,0,no,0,tenant,3,10374,debt_consol,34,no,no
M,41,married,basic,1,full_time,7,11,31875,yes,57165,owner_morg,4,51233,debt_consol,58,yes,no
F,47,divorced,highsch,0,part_time,13,22,28688,no,0,tenant,6,13073,debt_consol,43,no,yes
M,40,married,basic,2,full_time,3,15,31875,yes,59750,tenant,13,57475,other,42,no,no
M,24,single,highsch,0,full_time,2,5,31875,no,0,owner,5,23120,vehicle,33,no,no
F,26,married,highsch,0,full_time,4,3,31875,no,0,owner_morg,5,21967,other,28,no,yes
M,23,divorced,univ,0,part_time,3,4,31875,no,0,tenant,7,29686,wedding,49,no,yes
F,25,single,univ,0,full_time,4,6,53125,no,0,tenant,8,52457,other,34,no,yes
F,21,single,basic,0,unemployed,0,2,0,no,0,w_parents,6,12253,other,43,no,yes
M,39,divorced,univ,0,unemployed,0,0,0,no,0,owner,15,9403,debt_consol,12,yes,no
F,34,married,highsch,2,self_employ,6,6,57375,yes,47685,owner,1,81111,home_improv,42,yes,no
F,35,widowed,postgrad,1,full_time,9,14,127500,no,0,owner_morg,9,90487,home_improv,56,yes,no
F,25,married,basic,2,self_employ,2,5,25500,yes,30895,tenant,5,10681,holidays,39,no,no
F,40,single,postgrad,0,full_time,3,10,127500,no,0,owner,11,9127,wedding,8,no,yes
F,40,married,highsch,0,self_employ,4,15,57375,yes,43223,tenant,1,63316,other,39,yes,no
M,22,married,univ,0,part_time,2,3,31875,yes,36969,tenant,5,25064,debt_consol,40,no,yes
